Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"20.0,-45903938762456.0,45903938762456.0,45903938762456.0,0.0,-45903938762432.0,45903938762412.0,0.0",45903938762456,28689961726529.0,4,"20.0,-45903938762436.0,20.0,0.0,0.0,-45903938762432.0,-20.0,-20.0",20,11475984690618.5,3,"45903938762464.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345319.5,1,"20.0,-45903938762456.0,0.0,0.0,20.0,-45903938762412.0,0.0,0.0",0,11475984690613.5,3,"0.0,-45903938762456.0,0.0,45903938762464.0,20.0,-45903938762412.0,-20.0,45903938762436.0",0,22951969381226.0,3,"0.0,-45903938762456.0,20.0,20.0,20.0,-45903938762432.0,-20.0,-20.0",20,11475984690623.5,2,"-45903938762456.0,45903938762456.0,0.0,0.0,-45903938762432.0,45903938762412.0,20.0,20.0",0,22951969381224.5,3,"0.0,45903938762456.0,-20.0,-20.0,-20.0,45903938762412.0,0.0,20.0",-20,11475984690618.5,2,"0.0,45903938762456.0,-45903938762432.0,-20.0,0.0,8.0,-45903938762404.0,20.0",0,17213977035917.5,4,"-20.0,45903938762456.0,0.0,0.0,0.0,45903938762432.0,0.0,0.0",0,11475984690613.5,1,"-45903938762432.0,45903938762436.0,0.0,-45903938762424.0,0.0,45903938762432.0,20.0,-45903938762380.0",0,28689961726515.5,4,"-20.0,45903938762436.0,-20.0,-20.0,-20.0,45903938762432.0,20.0,20.0",-20,11475984690623.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762424.0,45903938762424.0,45903938762424.0,0.0,-45903938762400.0,45903938762380.0,0.0",45903938762424,28689961726509.0,4,"20.0,-45903938762404.0,20.0,0.0,0.0,-45903938762400.0,-20.0,-20.0",20,11475984690610.5,3,"45903938762432.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345315.5,1,"20.0,-45903938762424.0,0.0,0.0,20.0,-45903938762380.0,0.0,0.0",0,11475984690605.5,3,"0.0,-45903938762424.0,0.0,45903938762432.0,20.0,-45903938762380.0,-20.0,45903938762404.0",0,22951969381210.0,3,"0.0,-45903938762424.0,20.0,20.0,20.0,-45903938762400.0,-20.0,-20.0",20,11475984690615.5,2,"-45903938762424.0,45903938762424.0,0.0,0.0,-45903938762400.0,45903938762380.0,20.0,20.0",0,22951969381208.5,3,"0.0,45903938762424.0,-20.0,-20.0,-20.0,45903938762380.0,0.0,20.0",-20,11475984690610.5,2,"0.0,45903938762424.0,-45903938762400.0,-20.0,0.0,8.0,-45903938762372.0,20.0",0,17213977035905.5,4,"-20.0,45903938762424.0,0.0,0.0,0.0,45903938762400.0,0.0,0.0",0,11475984690605.5,1,"-45903938762400.0,45903938762404.0,0.0,-45903938762392.0,0.0,45903938762400.0,20.0,-45903938762348.0",0,28689961726495.5,4,"-20.0,45903938762404.0,-20.0,-20.0,-20.0,45903938762400.0,20.0,20.0",-20,11475984690615.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762392.0,45903938762392.0,45903938762392.0,0.0,-45903938762368.0,45903938762348.0,0.0",45903938762392,28689961726489.0,4,"20.0,-45903938762372.0,20.0,0.0,0.0,-45903938762368.0,-20.0,-20.0",20,11475984690602.5,3,"45903938762400.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345311.5,1,"20.0,-45903938762392.0,0.0,0.0,20.0,-45903938762348.0,0.0,0.0",0,11475984690597.5,3,"0.0,-45903938762392.0,0.0,45903938762400.0,20.0,-45903938762348.0,-20.0,45903938762372.0",0,22951969381194.0,3,"0.0,-45903938762392.0,20.0,20.0,20.0,-45903938762368.0,-20.0,-20.0",20,11475984690607.5,2,"-45903938762392.0,45903938762392.0,0.0,0.0,-45903938762368.0,45903938762348.0,20.0,20.0",0,22951969381192.5,3,"0.0,45903938762392.0,-20.0,-20.0,-20.0,45903938762348.0,0.0,20.0",-20,11475984690602.5,2,"0.0,45903938762392.0,-45903938762368.0,-20.0,0.0,8.0,-45903938762340.0,20.0",0,17213977035893.5,4,"-20.0,45903938762392.0,0.0,0.0,0.0,45903938762368.0,0.0,0.0",0,11475984690597.5,1,"-45903938762368.0,45903938762372.0,0.0,-45903938762360.0,0.0,45903938762368.0,20.0,-45903938762316.0",0,28689961726475.5,4,"-20.0,45903938762372.0,-20.0,-20.0,-20.0,45903938762368.0,20.0,20.0",-20,11475984690607.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762360.0,45903938762360.0,45903938762360.0,0.0,-45903938762336.0,45903938762316.0,0.0",45903938762360,28689961726469.0,4,"20.0,-45903938762340.0,20.0,0.0,0.0,-45903938762336.0,-20.0,-20.0",20,11475984690594.5,3,"45903938762368.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345307.5,1,"20.0,-45903938762360.0,0.0,0.0,20.0,-45903938762316.0,0.0,0.0",0,11475984690589.5,3,"0.0,-45903938762360.0,0.0,45903938762368.0,20.0,-45903938762316.0,-20.0,45903938762340.0",0,22951969381178.0,3,"0.0,-45903938762360.0,20.0,20.0,20.0,-45903938762336.0,-20.0,-20.0",20,11475984690599.5,2,"-45903938762360.0,45903938762360.0,0.0,0.0,-45903938762336.0,45903938762316.0,20.0,20.0",0,22951969381176.5,3,"0.0,45903938762360.0,-20.0,-20.0,-20.0,45903938762316.0,0.0,20.0",-20,11475984690594.5,2,"0.0,45903938762360.0,-45903938762336.0,-20.0,0.0,8.0,-45903938762308.0,20.0",0,17213977035881.5,4,"-20.0,45903938762360.0,0.0,0.0,0.0,45903938762336.0,0.0,0.0",0,11475984690589.5,1,"-45903938762336.0,45903938762340.0,0.0,-45903938762328.0,0.0,45903938762336.0,20.0,-45903938762284.0",0,28689961726455.5,4,"-20.0,45903938762340.0,-20.0,-20.0,-20.0,45903938762336.0,20.0,20.0",-20,11475984690599.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762328.0,45903938762328.0,45903938762328.0,0.0,-45903938762304.0,45903938762284.0,0.0",45903938762328,28689961726449.0,4,"20.0,-45903938762308.0,20.0,0.0,0.0,-45903938762304.0,-20.0,-20.0",20,11475984690586.5,3,"45903938762336.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345303.5,1,"20.0,-45903938762328.0,0.0,0.0,20.0,-45903938762284.0,0.0,0.0",0,11475984690581.5,3,"0.0,-45903938762328.0,0.0,45903938762336.0,20.0,-45903938762284.0,-20.0,45903938762308.0",0,22951969381162.0,3,"0.0,-45903938762328.0,20.0,20.0,20.0,-45903938762304.0,-20.0,-20.0",20,11475984690591.5,2,"-45903938762328.0,45903938762328.0,0.0,0.0,-45903938762304.0,45903938762284.0,20.0,20.0",0,22951969381160.5,3,"0.0,45903938762328.0,-20.0,-20.0,-20.0,45903938762284.0,0.0,20.0",-20,11475984690586.5,2,"0.0,45903938762328.0,-45903938762304.0,-20.0,0.0,8.0,-45903938762276.0,20.0",0,17213977035869.5,4,"-20.0,45903938762328.0,0.0,0.0,0.0,45903938762304.0,0.0,0.0",0,11475984690581.5,1,"-45903938762304.0,45903938762308.0,0.0,-45903938762296.0,0.0,45903938762304.0,20.0,-45903938762252.0",0,28689961726435.5,4,"-20.0,45903938762308.0,-20.0,-20.0,-20.0,45903938762304.0,20.0,20.0",-20,11475984690591.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762296.0,45903938762296.0,45903938762296.0,0.0,-45903938762272.0,45903938762252.0,0.0",45903938762296,28689961726429.0,4,"20.0,-45903938762276.0,20.0,0.0,0.0,-45903938762272.0,-20.0,-20.0",20,11475984690578.5,3,"45903938762304.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345299.5,1,"20.0,-45903938762296.0,0.0,0.0,20.0,-45903938762252.0,0.0,0.0",0,11475984690573.5,3,"0.0,-45903938762296.0,0.0,45903938762304.0,20.0,-45903938762252.0,-20.0,45903938762276.0",0,22951969381146.0,3,"0.0,-45903938762296.0,20.0,20.0,20.0,-45903938762272.0,-20.0,-20.0",20,11475984690583.5,2,"-45903938762296.0,45903938762296.0,0.0,0.0,-45903938762272.0,45903938762252.0,20.0,20.0",0,22951969381144.5,3,"0.0,45903938762296.0,-20.0,-20.0,-20.0,45903938762252.0,0.0,20.0",-20,11475984690578.5,2,"0.0,45903938762296.0,-45903938762272.0,-20.0,0.0,8.0,-45903938762244.0,20.0",0,17213977035857.5,4,"-20.0,45903938762296.0,0.0,0.0,0.0,45903938762272.0,0.0,0.0",0,11475984690573.5,1,"-45903938762272.0,45903938762276.0,0.0,-45903938762264.0,0.0,45903938762272.0,20.0,-45903938762220.0",0,28689961726415.5,4,"-20.0,45903938762276.0,-20.0,-20.0,-20.0,45903938762272.0,20.0,20.0",-20,11475984690583.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762264.0,45903938762264.0,45903938762264.0,0.0,-45903938762240.0,45903938762220.0,0.0",45903938762264,28689961726409.0,4,"20.0,-45903938762244.0,20.0,0.0,0.0,-45903938762240.0,-20.0,-20.0",20,11475984690570.5,3,"45903938762272.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345295.5,1,"20.0,-45903938762264.0,0.0,0.0,20.0,-45903938762220.0,0.0,0.0",0,11475984690565.5,3,"0.0,-45903938762264.0,0.0,45903938762272.0,20.0,-45903938762220.0,-20.0,45903938762244.0",0,22951969381130.0,3,"0.0,-45903938762264.0,20.0,20.0,20.0,-45903938762240.0,-20.0,-20.0",20,11475984690575.5,2,"-45903938762264.0,45903938762264.0,0.0,0.0,-45903938762240.0,45903938762220.0,20.0,20.0",0,22951969381128.5,3,"0.0,45903938762264.0,-20.0,-20.0,-20.0,45903938762220.0,0.0,20.0",-20,11475984690570.5,2,"0.0,45903938762264.0,-45903938762240.0,-20.0,0.0,8.0,-45903938762212.0,20.0",0,17213977035845.5,4,"-20.0,45903938762264.0,0.0,0.0,0.0,45903938762240.0,0.0,0.0",0,11475984690565.5,1,"-45903938762240.0,45903938762244.0,0.0,-45903938762232.0,0.0,45903938762240.0,20.0,-45903938762188.0",0,28689961726395.5,4,"-20.0,45903938762244.0,-20.0,-20.0,-20.0,45903938762240.0,20.0,20.0",-20,11475984690575.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762232.0,45903938762232.0,45903938762232.0,0.0,-45903938762208.0,45903938762188.0,0.0",45903938762232,28689961726389.0,4,"20.0,-45903938762212.0,20.0,0.0,0.0,-45903938762208.0,-20.0,-20.0",20,11475984690562.5,3,"45903938762240.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345291.5,1,"20.0,-45903938762232.0,0.0,0.0,20.0,-45903938762188.0,0.0,0.0",0,11475984690557.5,3,"0.0,-45903938762232.0,0.0,45903938762240.0,20.0,-45903938762188.0,-20.0,45903938762212.0",0,22951969381114.0,3,"0.0,-45903938762232.0,20.0,20.0,20.0,-45903938762208.0,-20.0,-20.0",20,11475984690567.5,2,"-45903938762232.0,45903938762232.0,0.0,0.0,-45903938762208.0,45903938762188.0,20.0,20.0",0,22951969381112.5,3,"0.0,45903938762232.0,-20.0,-20.0,-20.0,45903938762188.0,0.0,20.0",-20,11475984690562.5,2,"0.0,45903938762232.0,-45903938762208.0,-20.0,0.0,8.0,-45903938762180.0,20.0",0,17213977035833.5,4,"-20.0,45903938762232.0,0.0,0.0,0.0,45903938762208.0,0.0,0.0",0,11475984690557.5,1,"-45903938762208.0,45903938762212.0,0.0,-45903938762200.0,0.0,45903938762208.0,20.0,-45903938762156.0",0,28689961726375.5,4,"-20.0,45903938762212.0,-20.0,-20.0,-20.0,45903938762208.0,20.0,20.0",-20,11475984690567.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762200.0,45903938762200.0,45903938762200.0,0.0,-45903938762176.0,45903938762156.0,0.0",45903938762200,28689961726369.0,4,"20.0,-45903938762180.0,20.0,0.0,0.0,-45903938762176.0,-20.0,-20.0",20,11475984690554.5,3,"45903938762208.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345287.5,1,"20.0,-45903938762200.0,0.0,0.0,20.0,-45903938762156.0,0.0,0.0",0,11475984690549.5,3,"0.0,-45903938762200.0,0.0,45903938762208.0,20.0,-45903938762156.0,-20.0,45903938762180.0",0,22951969381098.0,3,"0.0,-45903938762200.0,20.0,20.0,20.0,-45903938762176.0,-20.0,-20.0",20,11475984690559.5,2,"-45903938762200.0,45903938762200.0,0.0,0.0,-45903938762176.0,45903938762156.0,20.0,20.0",0,22951969381096.5,3,"0.0,45903938762200.0,-20.0,-20.0,-20.0,45903938762156.0,0.0,20.0",-20,11475984690554.5,2,"0.0,45903938762200.0,-45903938762176.0,-20.0,0.0,8.0,-45903938762148.0,20.0",0,17213977035821.5,4,"-20.0,45903938762200.0,0.0,0.0,0.0,45903938762176.0,0.0,0.0",0,11475984690549.5,1,"-45903938762176.0,45903938762180.0,0.0,-45903938762168.0,0.0,45903938762176.0,20.0,-45903938762124.0",0,28689961726355.5,4,"-20.0,45903938762180.0,-20.0,-20.0,-20.0,45903938762176.0,20.0,20.0",-20,11475984690559.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762168.0,45903938762168.0,45903938762168.0,0.0,-45903938762144.0,45903938762124.0,0.0",45903938762168,28689961726349.0,4,"20.0,-45903938762148.0,20.0,0.0,0.0,-45903938762144.0,-20.0,-20.0",20,11475984690546.5,3,"45903938762176.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345283.5,1,"20.0,-45903938762168.0,0.0,0.0,20.0,-45903938762124.0,0.0,0.0",0,11475984690541.5,3,"0.0,-45903938762168.0,0.0,45903938762176.0,20.0,-45903938762124.0,-20.0,45903938762148.0",0,22951969381082.0,3,"0.0,-45903938762168.0,20.0,20.0,20.0,-45903938762144.0,-20.0,-20.0",20,11475984690551.5,2,"-45903938762168.0,45903938762168.0,0.0,0.0,-45903938762144.0,45903938762124.0,20.0,20.0",0,22951969381080.5,3,"0.0,45903938762168.0,-20.0,-20.0,-20.0,45903938762124.0,0.0,20.0",-20,11475984690546.5,2,"0.0,45903938762168.0,-45903938762144.0,-20.0,0.0,8.0,-45903938762116.0,20.0",0,17213977035809.5,4,"-20.0,45903938762168.0,0.0,0.0,0.0,45903938762144.0,0.0,0.0",0,11475984690541.5,1,"-45903938762144.0,45903938762148.0,0.0,-45903938762136.0,0.0,45903938762144.0,20.0,-45903938762092.0",0,28689961726335.5,4,"-20.0,45903938762148.0,-20.0,-20.0,-20.0,45903938762144.0,20.0,20.0",-20,11475984690551.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762136.0,45903938762136.0,45903938762136.0,0.0,-45903938762112.0,45903938762092.0,0.0",45903938762136,28689961726329.0,4,"20.0,-45903938762116.0,20.0,0.0,0.0,-45903938762112.0,-20.0,-20.0",20,11475984690538.5,3,"45903938762144.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345279.5,1,"20.0,-45903938762136.0,0.0,0.0,20.0,-45903938762092.0,0.0,0.0",0,11475984690533.5,3,"0.0,-45903938762136.0,0.0,45903938762144.0,20.0,-45903938762092.0,-20.0,45903938762116.0",0,22951969381066.0,3,"0.0,-45903938762136.0,20.0,20.0,20.0,-45903938762112.0,-20.0,-20.0",20,11475984690543.5,2,"-45903938762136.0,45903938762136.0,0.0,0.0,-45903938762112.0,45903938762092.0,20.0,20.0",0,22951969381064.5,3,"0.0,45903938762136.0,-20.0,-20.0,-20.0,45903938762092.0,0.0,20.0",-20,11475984690538.5,2,"0.0,45903938762136.0,-45903938762112.0,-20.0,0.0,8.0,-45903938762084.0,20.0",0,17213977035797.5,4,"-20.0,45903938762136.0,0.0,0.0,0.0,45903938762112.0,0.0,0.0",0,11475984690533.5,1,"-45903938762112.0,45903938762116.0,0.0,-45903938762104.0,0.0,45903938762112.0,20.0,-45903938762060.0",0,28689961726315.5,4,"-20.0,45903938762116.0,-20.0,-20.0,-20.0,45903938762112.0,20.0,20.0",-20,11475984690543.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762104.0,45903938762104.0,45903938762104.0,0.0,-45903938762080.0,45903938762060.0,0.0",45903938762104,28689961726309.0,4,"20.0,-45903938762084.0,20.0,0.0,0.0,-45903938762080.0,-20.0,-20.0",20,11475984690530.5,3,"45903938762112.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345275.5,1,"20.0,-45903938762104.0,0.0,0.0,20.0,-45903938762060.0,0.0,0.0",0,11475984690525.5,3,"0.0,-45903938762104.0,0.0,45903938762112.0,20.0,-45903938762060.0,-20.0,45903938762084.0",0,22951969381050.0,3,"0.0,-45903938762104.0,20.0,20.0,20.0,-45903938762080.0,-20.0,-20.0",20,11475984690535.5,2,"-45903938762104.0,45903938762104.0,0.0,0.0,-45903938762080.0,45903938762060.0,20.0,20.0",0,22951969381048.5,3,"0.0,45903938762104.0,-20.0,-20.0,-20.0,45903938762060.0,0.0,20.0",-20,11475984690530.5,2,"0.0,45903938762104.0,-45903938762080.0,-20.0,0.0,8.0,-45903938762052.0,20.0",0,17213977035785.5,4,"-20.0,45903938762104.0,0.0,0.0,0.0,45903938762080.0,0.0,0.0",0,11475984690525.5,1,"-45903938762080.0,45903938762084.0,0.0,-45903938762072.0,0.0,45903938762080.0,20.0,-45903938762028.0",0,28689961726295.5,4,"-20.0,45903938762084.0,-20.0,-20.0,-20.0,45903938762080.0,20.0,20.0",-20,11475984690535.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762072.0,45903938762072.0,45903938762072.0,0.0,-45903938762048.0,45903938762028.0,0.0",45903938762072,28689961726289.0,4,"20.0,-45903938762052.0,20.0,0.0,0.0,-45903938762048.0,-20.0,-20.0",20,11475984690522.5,3,"45903938762080.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345271.5,1,"20.0,-45903938762072.0,0.0,0.0,20.0,-45903938762028.0,0.0,0.0",0,11475984690517.5,3,"0.0,-45903938762072.0,0.0,45903938762080.0,20.0,-45903938762028.0,-20.0,45903938762052.0",0,22951969381034.0,3,"0.0,-45903938762072.0,20.0,20.0,20.0,-45903938762048.0,-20.0,-20.0",20,11475984690527.5,2,"-45903938762072.0,45903938762072.0,0.0,0.0,-45903938762048.0,45903938762028.0,20.0,20.0",0,22951969381032.5,3,"0.0,45903938762072.0,-20.0,-20.0,-20.0,45903938762028.0,0.0,20.0",-20,11475984690522.5,2,"0.0,45903938762072.0,-45903938762048.0,-20.0,0.0,8.0,-45903938762020.0,20.0",0,17213977035773.5,4,"-20.0,45903938762072.0,0.0,0.0,0.0,45903938762048.0,0.0,0.0",0,11475984690517.5,1,"-45903938762048.0,45903938762052.0,0.0,-45903938762040.0,0.0,45903938762048.0,20.0,-45903938761996.0",0,28689961726275.5,4,"-20.0,45903938762052.0,-20.0,-20.0,-20.0,45903938762048.0,20.0,20.0",-20,11475984690527.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762040.0,45903938762040.0,45903938762040.0,0.0,-45903938762016.0,45903938761996.0,0.0",45903938762040,28689961726269.0,4,"20.0,-45903938762020.0,20.0,0.0,0.0,-45903938762016.0,-20.0,-20.0",20,11475984690514.5,3,"45903938762048.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345267.5,1,"20.0,-45903938762040.0,0.0,0.0,20.0,-45903938761996.0,0.0,0.0",0,11475984690509.5,3,"0.0,-45903938762040.0,0.0,45903938762048.0,20.0,-45903938761996.0,-20.0,45903938762020.0",0,22951969381018.0,3,"0.0,-45903938762040.0,20.0,20.0,20.0,-45903938762016.0,-20.0,-20.0",20,11475984690519.5,2,"-45903938762040.0,45903938762040.0,0.0,0.0,-45903938762016.0,45903938761996.0,20.0,20.0",0,22951969381016.5,3,"0.0,45903938762040.0,-20.0,-20.0,-20.0,45903938761996.0,0.0,20.0",-20,11475984690514.5,2,"0.0,45903938762040.0,-45903938762016.0,-20.0,0.0,8.0,-45903938761988.0,20.0",0,17213977035761.5,4,"-20.0,45903938762040.0,0.0,0.0,0.0,45903938762016.0,0.0,0.0",0,11475984690509.5,1,"-45903938762016.0,45903938762020.0,0.0,-45903938762008.0,0.0,45903938762016.0,20.0,-45903938761964.0",0,28689961726255.5,4,"-20.0,45903938762020.0,-20.0,-20.0,-20.0,45903938762016.0,20.0,20.0",-20,11475984690519.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938762008.0,45903938762008.0,45903938762008.0,0.0,-45903938761984.0,45903938761964.0,0.0",45903938762008,28689961726249.0,4,"20.0,-45903938761988.0,20.0,0.0,0.0,-45903938761984.0,-20.0,-20.0",20,11475984690506.5,3,"45903938762016.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345263.5,1,"20.0,-45903938762008.0,0.0,0.0,20.0,-45903938761964.0,0.0,0.0",0,11475984690501.5,3,"0.0,-45903938762008.0,0.0,45903938762016.0,20.0,-45903938761964.0,-20.0,45903938761988.0",0,22951969381002.0,3,"0.0,-45903938762008.0,20.0,20.0,20.0,-45903938761984.0,-20.0,-20.0",20,11475984690511.5,2,"-45903938762008.0,45903938762008.0,0.0,0.0,-45903938761984.0,45903938761964.0,20.0,20.0",0,22951969381000.5,3,"0.0,45903938762008.0,-20.0,-20.0,-20.0,45903938761964.0,0.0,20.0",-20,11475984690506.5,2,"0.0,45903938762008.0,-45903938761984.0,-20.0,0.0,8.0,-45903938761956.0,20.0",0,17213977035749.5,4,"-20.0,45903938762008.0,0.0,0.0,0.0,45903938761984.0,0.0,0.0",0,11475984690501.5,1,"-45903938761984.0,45903938761988.0,0.0,-45903938761976.0,0.0,45903938761984.0,20.0,-45903938761932.0",0,28689961726235.5,4,"-20.0,45903938761988.0,-20.0,-20.0,-20.0,45903938761984.0,20.0,20.0",-20,11475984690511.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938761976.0,45903938761976.0,45903938761976.0,0.0,-45903938761952.0,45903938761932.0,0.0",45903938761976,28689961726229.0,4,"20.0,-45903938761956.0,20.0,0.0,0.0,-45903938761952.0,-20.0,-20.0",20,11475984690498.5,3,"45903938761984.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345259.5,1,"20.0,-45903938761976.0,0.0,0.0,20.0,-45903938761932.0,0.0,0.0",0,11475984690493.5,3,"0.0,-45903938761976.0,0.0,45903938761984.0,20.0,-45903938761932.0,-20.0,45903938761956.0",0,22951969380986.0,3,"0.0,-45903938761976.0,20.0,20.0,20.0,-45903938761952.0,-20.0,-20.0",20,11475984690503.5,2,"-45903938761976.0,45903938761976.0,0.0,0.0,-45903938761952.0,45903938761932.0,20.0,20.0",0,22951969380984.5,3,"0.0,45903938761976.0,-20.0,-20.0,-20.0,45903938761932.0,0.0,20.0",-20,11475984690498.5,2,"0.0,45903938761976.0,-45903938761952.0,-20.0,0.0,8.0,-45903938761924.0,20.0",0,17213977035737.5,4,"-20.0,45903938761976.0,0.0,0.0,0.0,45903938761952.0,0.0,0.0",0,11475984690493.5,1,"-45903938761952.0,45903938761956.0,0.0,-45903938761944.0,0.0,45903938761952.0,20.0,-45903938761900.0",0,28689961726215.5,4,"-20.0,45903938761956.0,-20.0,-20.0,-20.0,45903938761952.0,20.0,20.0",-20,11475984690503.5,3,4,6,2,R (6),1.75,2.75
"20.0,-45903938761944.0,45903938761944.0,45903938761944.0,0.0,-45903938761920.0,45903938761900.0,0.0",45903938761944,28689961726209.0,4,"20.0,-45903938761924.0,20.0,0.0,0.0,-45903938761920.0,-20.0,-20.0",20,11475984690490.5,3,"45903938761952.0,8.0,20.0,0.0,0.0,24.0,-20.0,-20.0",0,5737992345255.5,1,"20.0,-45903938761944.0,0.0,0.0,20.0,-45903938761900.0,0.0,0.0",0,11475984690485.5,3,"0.0,-45903938761944.0,0.0,45903938761952.0,20.0,-45903938761900.0,-20.0,45903938761924.0",0,22951969380970.0,3,"0.0,-45903938761944.0,20.0,20.0,20.0,-45903938761920.0,-20.0,-20.0",20,11475984690495.5,2,"-45903938761944.0,45903938761944.0,0.0,0.0,-45903938761920.0,45903938761900.0,20.0,20.0",0,22951969380968.5,3,"0.0,45903938761944.0,-20.0,-20.0,-20.0,45903938761900.0,0.0,20.0",-20,11475984690490.5,2,"0.0,45903938761944.0,-45903938761920.0,-20.0,0.0,8.0,-45903938761892.0,20.0",0,17213977035725.5,4,"-20.0,45903938761944.0,0.0,0.0,0.0,45903938761920.0,0.0,0.0",0,11475984690485.5,1,"-45903938761920.0,45903938761924.0,0.0,-45903938761912.0,0.0,45903938761920.0,20.0,-45903938761868.0",0,28689961726195.5,4,"-20.0,45903938761924.0,-20.0,-20.0,-20.0,45903938761920.0,20.0,20.0",-20,11475984690495.5,3,4,6,2,R (6),1.75,2.75
