Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-20.0,-20.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321906.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-36.0,-46272146575196.0,8.0,8.0",-4,11568036643804.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,116.0,116.0",4,17352054965723.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,120.0,136.0,46272146575172.0,-8.0,-4.0",4,5784018321932.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,116.0,-124.0,0.0,4.0,0.0,0.0",0,30.5,2,"0.0,0.0,116.0,-8.0,-8.0,4.0,4.0,0.0",0,17.5,2,"4.0,46272146575180.0,46272146575296.0,-8.0,-8.0,-120.0,-120.0,4.0",4,11568036643842.5,2,"20.0,20.0,116.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,23.0,1,"4.0,4.0,120.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321914.5,3,"8.0,4.0,120.0,12.0,12.0,16.0,16.0,-4.0",12,24.0,1,"0.0,116.0,-124.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321928.0,3,"-8.0,-8.0,-124.0,0.0,4.0,0.0,-16.0,-16.0",-8,22.0,2,"-8.0,-4.0,-120.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643811.5,3,"-4.0,-4.0,-120.0,-12.0,-12.0,4.0,4.0,4.0",4,20.5,1,"-4.0,-46272146575180.0,-46272146575296.0,8.0,8.0,4.0,4.0,240.0",8,11568036643843.0,1,"-20.0,-20.0,-116.0,8.0,8.0,4.0,-4.0,-4.0",-20,23.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,236.0,-244.0",46272146575180,17352054965754.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,236.0,-8.0",0,5784018321930.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575416.0,-8.0",4,17352054965725.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,236.0,-8.0",4,5784018321934.5,2,"-136.0,-46272146575296.0,8.0,8.0,4.0,4.0,240.0,-4.0",8,5784018321962.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,240.0,12.0",8,5784018321934.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,236.0,-244.0,4.0",0,11568036643853.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-244.0,0.0",0,5784018321932.5,1,"20.0,46272146575180.0,236.0,236.0,-8.0,-4.0,-240.0,4.0",236,5784018321991.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-240.0,-12.0",-4,5784018321933.0,1,"256.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575416.0,8.0",-4,17352054965756.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-236.0,8.0",-20,5784018321939.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-240.0,-240.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321961.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-256.0,-46272146575416.0,8.0,8.0",-4,11568036643859.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,240.0,240.0",4,17352054965754.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,244.0,260.0,46272146575172.0,-8.0,-4.0",4,5784018321963.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,240.0,-248.0,0.0,4.0,0.0,0.0",0,61.5,2,"0.0,0.0,240.0,-8.0,-8.0,4.0,4.0,0.0",0,33.0,2,"4.0,46272146575180.0,46272146575420.0,-8.0,-8.0,-244.0,-244.0,4.0",4,11568036643889.0,2,"20.0,20.0,240.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,38.5,1,"4.0,4.0,244.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321930.0,3,"8.0,4.0,244.0,12.0,12.0,16.0,16.0,-4.0",12,39.5,1,"0.0,240.0,-248.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321959.0,3,"-8.0,-8.0,-248.0,0.0,4.0,0.0,-16.0,-16.0",-8,37.5,2,"-8.0,-4.0,-244.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643827.0,3,"-4.0,-4.0,-244.0,-12.0,-12.0,4.0,4.0,4.0",4,36.0,1,"-4.0,-46272146575180.0,-46272146575420.0,8.0,8.0,4.0,4.0,180.0",8,11568036643851.0,1,"-20.0,-20.0,-240.0,8.0,8.0,4.0,-4.0,-4.0",-20,38.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,176.0,-184.0",46272146575180,17352054965739.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,176.0,-8.0",0,5784018321922.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575356.0,-8.0",4,17352054965718.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,176.0,-8.0",4,5784018321927.0,2,"-260.0,-46272146575420.0,8.0,8.0,4.0,4.0,180.0,-4.0",8,5784018321986.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,180.0,12.0",8,5784018321926.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,176.0,-184.0,4.0",0,11568036643838.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-184.0,0.0",0,5784018321925.0,1,"20.0,46272146575180.0,176.0,176.0,-8.0,-4.0,-180.0,4.0",176,5784018321968.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-180.0,-12.0",-4,5784018321925.5,1,"196.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575356.0,8.0",-4,17352054965741.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-176.0,8.0",-20,5784018321932.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-180.0,-180.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321946.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-196.0,-46272146575356.0,8.0,8.0",-4,11568036643844.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,140.0,140.0",4,17352054965729.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,144.0,160.0,46272146575172.0,-8.0,-4.0",4,5784018321938.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,140.0,-148.0,0.0,4.0,0.0,0.0",0,36.5,2,"0.0,0.0,140.0,-8.0,-8.0,4.0,4.0,0.0",0,20.5,2,"4.0,46272146575180.0,46272146575320.0,-8.0,-8.0,-144.0,-144.0,4.0",4,11568036643851.5,2,"20.0,20.0,140.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,26.0,1,"4.0,4.0,144.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321917.5,3,"8.0,4.0,144.0,12.0,12.0,16.0,16.0,-4.0",12,27.0,1,"0.0,140.0,-148.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321934.0,3,"-8.0,-8.0,-148.0,0.0,4.0,0.0,-16.0,-16.0",-8,25.0,2,"-8.0,-4.0,-144.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643814.5,3,"-4.0,-4.0,-144.0,-12.0,-12.0,4.0,4.0,4.0",4,23.5,1,"-4.0,-46272146575180.0,-46272146575320.0,8.0,8.0,4.0,4.0,12.0",8,11568036643817.5,1,"-20.0,-20.0,-140.0,8.0,8.0,4.0,-4.0,-4.0",-20,26.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,8.0,-16.0",-16,17352054965697.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,8.0,-8.0",0,5784018321901.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575188.0,-8.0",4,17352054965697.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,8.0,-8.0",4,5784018321906.0,2,"-160.0,-46272146575320.0,8.0,8.0,4.0,4.0,12.0,-4.0",8,5784018321940.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,12.0,12.0",8,5784018321905.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,8.0,-16.0,4.0",0,11568036643796.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-16.0,0.0",0,5784018321904.0,1,"20.0,46272146575180.0,8.0,8.0,-8.0,-4.0,-12.0,4.0",8,5784018321905.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-12.0,-12.0",-4,5784018321904.5,1,"28.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575188.0,8.0",-4,17352054965699.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-8.0,8.0",-20,5784018321911.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-12.0,-12.0,4.0,-12.0,-46272146575176.0,4.0,4.0",-12,5784018321904.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-28.0,-46272146575188.0,8.0,8.0",-4,11568036643802.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,248.0,248.0",4,17352054965756.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,252.0,268.0,46272146575172.0,-8.0,-4.0",4,5784018321965.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,248.0,-256.0,0.0,4.0,0.0,0.0",0,63.5,2,"0.0,0.0,248.0,-8.0,-8.0,4.0,4.0,0.0",0,34.0,2,"4.0,46272146575180.0,46272146575428.0,-8.0,-8.0,-252.0,-252.0,4.0",4,11568036643892.0,2,"20.0,20.0,248.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,39.5,1,"4.0,4.0,252.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321931.0,3,"8.0,4.0,252.0,12.0,12.0,16.0,16.0,-4.0",12,40.5,1,"0.0,248.0,-256.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321961.0,3,"-8.0,-8.0,-256.0,0.0,4.0,0.0,-16.0,-16.0",-8,38.5,2,"-8.0,-4.0,-252.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643828.0,3,"-4.0,-4.0,-252.0,-12.0,-12.0,4.0,4.0,4.0",4,37.0,1,"-4.0,-46272146575180.0,-46272146575428.0,8.0,8.0,4.0,4.0,220.0",8,11568036643857.0,1,"-20.0,-20.0,-248.0,8.0,8.0,4.0,-4.0,-4.0",-20,39.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,216.0,-224.0",46272146575180,17352054965749.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,216.0,-8.0",0,5784018321927.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575396.0,-8.0",4,17352054965723.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,216.0,-8.0",4,5784018321932.0,2,"-268.0,-46272146575428.0,8.0,8.0,4.0,4.0,220.0,-4.0",8,5784018321993.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,220.0,12.0",8,5784018321931.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,216.0,-224.0,4.0",0,11568036643848.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-224.0,0.0",0,5784018321930.0,1,"20.0,46272146575180.0,216.0,216.0,-8.0,-4.0,-220.0,4.0",216,5784018321983.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-220.0,-12.0",-4,5784018321930.5,1,"236.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575396.0,8.0",-4,17352054965751.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-216.0,8.0",-20,5784018321937.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-220.0,-220.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321956.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-236.0,-46272146575396.0,8.0,8.0",-4,11568036643854.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,280.0,280.0",4,17352054965764.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,284.0,300.0,46272146575172.0,-8.0,-4.0",4,5784018321973.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,280.0,-288.0,0.0,4.0,0.0,0.0",0,71.5,2,"0.0,0.0,280.0,-8.0,-8.0,4.0,4.0,0.0",0,38.0,2,"4.0,46272146575180.0,46272146575460.0,-8.0,-8.0,-284.0,-284.0,4.0",4,11568036643904.0,2,"20.0,20.0,280.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,43.5,1,"4.0,4.0,284.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321935.0,3,"8.0,4.0,284.0,12.0,12.0,16.0,16.0,-4.0",12,44.5,1,"0.0,280.0,-288.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321969.0,3,"-8.0,-8.0,-288.0,0.0,4.0,0.0,-16.0,-16.0",-8,42.5,2,"-8.0,-4.0,-284.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643832.0,3,"-4.0,-4.0,-284.0,-12.0,-12.0,4.0,4.0,4.0",4,41.0,1,"-4.0,-46272146575180.0,-46272146575460.0,8.0,8.0,4.0,4.0,24.0",8,11568036643836.5,1,"-20.0,-20.0,-280.0,8.0,8.0,4.0,-4.0,-4.0",-20,43.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,20.0,-28.0",46272146575180,17352054965700.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,20.0,-8.0",0,5784018321903.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575200.0,-8.0",4,17352054965698.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,20.0,-8.0",20,5784018321907.5,2,"-300.0,-46272146575460.0,8.0,8.0,4.0,4.0,24.0,-4.0",8,5784018321976.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,24.0,12.0",8,5784018321907.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,20.0,-28.0,4.0",0,11568036643799.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-28.0,0.0",0,5784018321905.5,1,"20.0,46272146575180.0,20.0,20.0,-8.0,-4.0,-24.0,4.0",20,5784018321910.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-24.0,-12.0",-4,5784018321906.0,1,"40.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575200.0,8.0",-4,17352054965702.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-20.0,8.0",-20,5784018321912.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-24.0,-24.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321907.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-40.0,-46272146575200.0,8.0,8.0",-4,11568036643805.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,320.0,320.0",4,17352054965774.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,324.0,340.0,46272146575172.0,-8.0,-4.0",4,5784018321983.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,320.0,-328.0,0.0,4.0,0.0,0.0",0,81.5,2,"0.0,0.0,320.0,-8.0,-8.0,4.0,4.0,0.0",0,43.0,2,"4.0,46272146575180.0,46272146575500.0,-8.0,-8.0,-324.0,-324.0,4.0",4,11568036643919.0,2,"20.0,20.0,320.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,48.5,1,"4.0,4.0,324.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321940.0,3,"8.0,4.0,324.0,12.0,12.0,16.0,16.0,-4.0",12,49.5,1,"0.0,320.0,-328.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321979.0,3,"-8.0,-8.0,-328.0,0.0,4.0,0.0,-16.0,-16.0",-8,47.5,2,"-8.0,-4.0,-324.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643837.0,3,"-4.0,-4.0,-324.0,-12.0,-12.0,4.0,4.0,4.0",4,46.0,1,"-4.0,-46272146575180.0,-46272146575500.0,8.0,8.0,4.0,4.0,272.0",8,11568036643872.5,1,"-20.0,-20.0,-320.0,8.0,8.0,4.0,-4.0,-4.0",-20,48.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,268.0,-276.0",46272146575180,17352054965762.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,268.0,-8.0",0,5784018321934.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575448.0,-8.0",4,17352054965729.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,268.0,-8.0",4,5784018321938.5,2,"-340.0,-46272146575500.0,8.0,8.0,4.0,4.0,272.0,-4.0",8,5784018322017.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,272.0,12.0",8,5784018321938.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,268.0,-276.0,4.0",0,11568036643861.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-276.0,0.0",0,5784018321936.5,1,"20.0,46272146575180.0,268.0,268.0,-8.0,-4.0,-272.0,4.0",268,5784018322003.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-272.0,-12.0",-4,5784018321937.0,1,"288.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575448.0,8.0",-4,17352054965764.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-268.0,8.0",-20,5784018321943.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-272.0,-272.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321969.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-288.0,-46272146575448.0,8.0,8.0",-4,11568036643867.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,172.0,172.0",4,17352054965737.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,176.0,192.0,46272146575172.0,-8.0,-4.0",4,5784018321946.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
