Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
165,0x55b88d3d52aa,W,0x7ffc9e98c068,1,-3216,-3216,-3216,8,-3216,-3216,-3216,-3240,-3216,-3184,-3216,-3232,-3184,-3184,46471837335704,-3212,3216,3216,3212,8,3216,16,3216,3216,3216,24,3216,3216,3216,32,3216,3216
167,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3216,-24,3224,4,0,0,-24,-24,32,4,-16,32,4,4,4,0,0,-4,0,24,-3200,0,0,-4,-3192,24,0,0,-3184,0,-3176
168,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3216,-24,0,0,0,0,-24,0,32,0,-16,0,4,4,32,0,-3208,0,0,0,-3200,0,0,0,-3192,0,0,0,0,-4,-3176
170,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3224,4,-24,0,32,-24,-16,4,4,32,32,-4,-3208,24,0,0,-3200,-4,0,24,-3192,0,-3184,0,0,-4,0
172,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3212,-28,3220,0,-4,-4,28,-4,-20,-4,0,-4,28,4,-3204,4,4,4,-3196,4,4,28,4,4,-3180,4,-3172,4,4
176,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3216,-24,0,0,0,0,-24,0,-16,-24,4,4,32,24,-3208,0,0,-4,-3200,0,-3192,0,0,0,0,-4,-3176,24,0
178,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3240,24,24,24,3248,28,0,24,56,24,28,24,56,-24,-3232,-24,-24,-28,-24,0,-3216,-24,-3208,-24,-24,-24,-3200,-24,-24
180,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3216,0,0,-24,3224,4,0,0,32,0,-16,-24,32,0,-3208,0,-3200,0,0,24,0,0,-3184,-4,0,24,-3176,0,0
183,0x55b88d3d52aa,W,0x7ffc9e98c070,1,-3208,-3208,-3208,8,-3208,-3208,-3208,16,-3208,-3208,-3208,-3232,-3208,-3224,-3232,-3204,3208,3208,3204,8,3208,16,3208,3208,3208,24,3208,3208,3208,32,3208,3208
185,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3208,-24,3216,4,0,0,3224,-24,0,4,-24,0,32,0,4,0,0,-4,0,24,-3192,0,0,-4,-3184,24,0,0,-3176,0,-3168
186,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3208,-24,0,0,0,0,3224,0,0,0,-24,0,32,0,-16,0,-3200,0,0,0,-3192,0,0,0,-3184,0,0,0,0,-4,-3168
188,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3216,4,3224,0,0,-24,-24,4,32,0,-16,-4,-3200,24,0,0,-3192,-4,0,24,-3184,0,-3176,0,0,-4,0
190,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3204,-28,3212,0,-4,-4,-4,-4,-28,-4,28,-4,-20,4,-3196,4,4,4,-3188,4,4,28,4,4,-3172,4,-3164,4,4
194,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3208,-24,0,0,0,0,3224,0,-24,-24,32,4,-16,24,-3200,0,0,-4,-3192,0,-3184,0,0,0,0,-4,-3168,24,0
196,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3232,24,24,24,3240,28,3248,24,24,24,56,24,8,-24,-3224,-24,-24,-28,-24,0,-3208,-24,-3200,-24,-24,-24,-3192,-24,-24
198,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3208,0,0,-24,3216,4,0,0,0,0,-24,-24,-16,0,-3200,0,-3192,0,0,24,0,0,-3176,-4,0,24,-3168,0,0
201,0x55b88d3d52aa,W,0x7ffc9e98c078,1,-3200,-3200,-3200,8,-3200,-3200,-3200,16,-3200,-3200,-3200,24,-3200,-3224,-3224,-3168,3200,3200,3196,8,3200,16,3200,3200,3200,24,3200,3200,3200,32,3200,3200
203,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3200,-24,3208,4,0,0,3216,-24,0,4,3224,0,0,0,32,0,0,-4,0,24,-3184,0,0,-4,-3176,24,0,0,-3168,0,-3160
204,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3200,-24,0,0,0,0,3216,0,0,0,3224,0,0,0,-24,0,-3192,0,0,0,-3184,0,0,0,-3176,0,0,0,0,-4,-3160
206,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3208,4,3216,0,0,-24,3224,4,0,0,-24,-4,-3192,24,0,0,-3184,-4,0,24,-3176,0,-3168,0,0,-4,0
208,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3196,-28,3204,0,-4,-4,-4,-4,3220,-4,-4,-4,-28,4,-3188,4,4,4,-3180,4,4,28,4,4,-3164,4,-3156,4,4
212,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3200,-24,0,0,0,0,3216,0,3224,-24,0,4,-24,24,-3192,0,0,-4,-3184,0,-3176,0,0,0,0,-4,-3160,24,0
214,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3224,24,24,24,3232,28,3240,24,24,24,24,24,0,-24,-3216,-24,-24,-28,-24,0,-3200,-24,-3192,-24,-24,-24,-3184,-24,-24
216,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3200,0,0,-24,3208,4,0,0,0,0,3224,-24,-24,0,-3192,0,-3184,0,0,24,0,0,-3168,-4,0,24,-3160,0,0
219,0x55b88d3d52aa,W,0x7ffc9e98c080,1,-3192,-3192,-3192,8,-3192,-3192,-3192,16,-3192,-3192,-3192,24,-3192,32,-3216,-3192,3192,3192,3188,8,3192,16,3192,3192,3192,24,3192,3192,3192,32,3192,3192
221,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3192,-24,3200,4,0,0,3208,-24,0,4,3216,0,0,0,0,0,0,-4,0,24,-3176,0,0,-4,-3168,24,0,0,-3160,0,-3152
222,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3192,-24,0,0,0,0,3208,0,0,0,3216,0,0,0,3224,0,-3184,0,0,0,-3176,0,0,0,-3168,0,0,0,0,-4,-3152
224,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3200,4,3208,0,0,-24,3216,4,0,0,3224,-4,-3184,24,0,0,-3176,-4,0,24,-3168,0,-3160,0,0,-4,0
226,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3188,-28,3196,0,-4,-4,-4,-4,3212,-4,-4,-4,3220,4,-3180,4,4,4,-3172,4,4,28,4,4,-3156,4,-3148,4,4
230,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3192,-24,0,0,0,0,3208,0,3216,-24,0,4,3224,24,-3184,0,0,-4,-3176,0,-3168,0,0,0,0,-4,-3152,24,0
232,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3216,24,24,24,3224,28,3232,24,24,24,24,24,3248,-24,-3208,-24,-24,-28,-24,0,-3192,-24,-3184,-24,-24,-24,-3176,-24,-24
234,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3192,0,0,-24,3200,4,0,0,0,0,3216,-24,3224,0,-3184,0,-3176,0,0,24,0,0,-3160,-4,0,24,-3152,0,0
237,0x55b88d3d52aa,W,0x7ffc9e98c088,1,-3184,-3184,-3184,8,-3184,-3184,-3184,16,-3184,-3184,-3184,24,-3184,32,-3208,-3184,3184,3184,3180,8,3184,16,3184,3184,3184,24,3184,3184,3184,32,3184,3184
239,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3184,-24,3192,4,0,0,3200,-24,0,4,3208,0,0,0,0,0,0,-4,0,24,-3168,0,0,-4,-3160,24,0,0,-3152,0,-3144
240,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3184,-24,0,0,0,0,3200,0,0,0,3208,0,0,0,3216,0,-3176,0,0,0,-3168,0,0,0,-3160,0,0,0,0,-4,-3144
242,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3192,4,3200,0,0,-24,3208,4,0,0,3216,-4,-3176,24,0,0,-3168,-4,0,24,-3160,0,-3152,0,0,-4,0
244,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3180,-28,3188,0,-4,-4,-4,-4,3204,-4,-4,-4,3212,4,-3172,4,4,4,-3164,4,4,28,4,4,-3148,4,-3140,4,4
248,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3184,-24,0,0,0,0,3200,0,3208,-24,0,4,3216,24,-3176,0,0,-4,-3168,0,-3160,0,0,0,0,-4,-3144,24,0
250,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3208,24,24,24,3216,28,3224,24,24,24,24,24,3240,-24,-3200,-24,-24,-28,-24,0,-3184,-24,-3176,-24,-24,-24,-3168,-24,-24
252,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3184,0,0,-24,3192,4,0,0,0,0,3208,-24,3216,0,-3176,0,-3168,0,0,24,0,0,-3152,-4,0,24,-3144,0,0
255,0x55b88d3d52aa,W,0x7ffc9e98c090,1,-3176,-3176,-3176,8,-3176,-3176,-3176,16,-3176,-3176,-3176,24,-3176,32,-3200,-3176,3176,3176,3172,8,3176,16,3176,3176,3176,24,3176,3176,3176,32,3176,3176
257,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3176,-24,3184,4,0,0,3192,-24,0,4,3200,0,0,0,0,0,0,-4,0,24,-3160,0,0,-4,-3152,24,0,0,-3144,0,-3136
258,0x55b88d3d52af,W,0x7ffc9e98ccf8,1,0,3176,-24,0,0,0,0,3192,0,0,0,3200,0,0,0,3208,0,-3168,0,0,0,-3160,0,0,0,-3152,0,0,0,0,-4,-3136
260,0x55b88d3d52b3,R,0x7ffc9e98ccf8,1,0,0,0,0,0,3184,4,3192,0,0,-24,3200,4,0,0,3208,-4,-3168,24,0,0,-3160,-4,0,24,-3152,0,-3144,0,0,-4,0
262,0x55b88d3d52b6,R,0x7ffc9e98ccf4,1,-4,-4,-4,3172,-28,3180,0,-4,-4,-4,-4,3196,-4,-4,-4,3204,4,-3164,4,4,4,-3156,4,4,28,4,4,-3140,4,-3132,4,4
266,0x55b88d3d529b,R,0x7ffc9e98ccf8,1,4,0,0,3176,-24,0,0,0,0,3192,0,3200,-24,0,4,3208,24,-3168,0,0,-4,-3160,0,-3152,0,0,0,0,-4,-3136,24,0
268,0x55b88d3d52a0,R,0x7ffc9e98cd10,1,24,24,24,3200,24,24,24,3208,28,3216,24,24,24,24,24,3232,-24,-3192,-24,-24,-28,-24,0,-3176,-24,-3168,-24,-24,-24,-3160,-24,-24
270,0x55b88d3d52a4,R,0x7ffc9e98ccf8,1,-24,0,4,3176,0,0,-24,3184,4,0,0,0,0,3200,-24,3208,0,-3168,0,-3160,0,0,24,0,0,-3144,-4,0,24,-3136,0,0
273,0x55b88d3d52aa,W,0x7ffc9e98c098,1,-3168,-3168,-3168,8,-3168,-3168,-3168,16,-3168,-3168,-3168,24,-3168,32,-3192,-3168,3168,3168,3164,8,3168,16,3168,3168,3168,24,3168,3168,3168,32,3168,3168
275,0x55b88d3d52af,R,0x7ffc9e98ccf8,1,0,3168,-24,3176,4,0,0,3184,-24,0,4,3192,0,0,0,0,0,0,-4,0,24,-3152,0,0,-4,-3144,24,0,0,-3136,0,-3128
