Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
173,0x55ad2914f34a,R,0x7ffc1865565c,1,46517696365492,46517696365492,0,36,-28,0,4,46517696361380,0,46517696365500,46517696365500,36,-28,-28,0,36,0,-46517696361356,28,0,0,-36,-4,-46517696365484,28,-46517696361324,-46518510827164,0,28,-36,-46517696365484,-46517696361292
175,0x55ad2914f34d,W,0x55ad59a0e2d0,1,-46517696361356,4136,-46517696361384,-46517696361320,814465808,-46517696361356,-46517696361356,24,-46517696361356,32,-46517696361356,-46517696361320,-46517696361384,-46517696361356,-46517696361356,-46517696361320,46517696361356,8,-4136,46517696361356,46517696361356,46517696361320,46517696361356,-4128,46517696361384,40,46517696361356,46517696361356,46517696361384,-4120,46517696361356,64
177,0x55ad2914f34f,R,0x7ffc1865565c,1,0,46517696361356,46517696365492,36,0,0,-28,46517696361380,4,46517696361388,0,46517696365500,46517696365500,0,0,-28,28,-46517696361348,0,0,-4,-36,0,-46517696361324,-46518510827164,-46517696361316,0,-36,-46517696365484,-46517696365476,0,-46517696361292
181,0x55ad2914f35c,R,0x7ffc18655678,1,28,46517696361384,46517696365520,46517696365520,0,28,46518510827192,46517696361408,28,46517696361416,28,46517696365528,46517696365528,64,0,0,-46517696365520,-46517696361376,-28,-28,-32,-46517696365512,0,-46517696361352,-46518510827192,-28,0,-64,-28,-46517696365504,0,-46517696361320
184,0x55ad2914f363,R,0x55ad59a0d2a8,1,-46517696365520,-4136,-46517696365492,0,-46517696365520,-46517696365456,-46517696365492,-4112,-46517696365520,-4104,-46517696365488,8,-46517696365492,-46517696365456,-46517696365520,-46517696365492,46517696365492,4144,46517696365492,46517696365456,46517696365492,8,46517696365520,4176,46517696365492,46517696365492,8,46517696365456,46517696365492,16,8,4200
186,0x55ad2914f366,W,0x55ad59a0e2d8,1,4144,8,-46517696361348,4144,4144,-46517696361312,-46517696361348,-46517696361348,814465816,40,-46517696361348,4152,-46517696361348,-46517696361312,4152,-46517696361348,46517696361348,46517696361348,46517696361344,46517696361312,46517696361348,24,-814465816,32,46517696361376,46517696361348,46517696361348,46517696361312,46517696361376,-4128,-4136,64
188,0x55ad2914f36e,R,0x7ffc1865565c,1,46517696365492,46517696361348,-28,46517696365492,0,36,-28,0,46518510827164,46517696361380,-28,46517696365500,4,36,0,0,0,0,-4,-46517696365484,28,-46517696361324,0,-46517696361316,-46517696365484,0,0,-36,28,-46517696361292,0,-46517696361284
189,0x55ad2914f36e,W,0x7ffc1865565c,1,0,46517696361348,-28,46517696361356,0,36,46517696365492,0,0,46517696361380,-28,46517696361388,0,36,0,0,0,-36,0,-46517696365484,-46518510827164,-46517696361324,28,-46517696361316,0,0,0,-46517696365476,-46517696365484,-46517696361292,0,0
191,0x55ad2914f372,R,0x7ffc1865565c,1,0,0,46517696365492,46517696361356,0,46517696365492,0,0,-28,46517696361380,46518510827164,46517696361388,0,46517696365500,4,0,-4,-36,28,-46517696365484,0,-46517696361324,-46517696365484,-46517696361316,0,-36,28,-46517696365476,-46517696365484,-46517696361284,0,0
193,0x55ad2914f375,R,0x7ffc18655658,1,-4,-4,46517696365488,46517696361344,-32,46517696365488,-4,32,46517696365488,46517696361376,-4,46517696361384,-32,46517696365496,0,32,4,-32,-46518510827160,-46517696365480,32,-46517696361320,-46517696365480,4,4,-32,32,-46517696361288,4,-46517696361280,0,4
196,0x55ad2914f311,R,0x7ffc1865565c,1,4,0,0,46517696361348,-28,46517696361356,0,36,46517696365492,0,-28,46517696361388,46518510827164,46517696365500,0,36,28,-36,0,-46517696365484,28,-46517696361316,0,0,0,-46517696365476,-46517696365484,-46517696361292,0,-46517696361284,0,0
200,0x55ad2914f31e,R,0x7ffc18655678,1,28,28,28,46517696361376,46517696365520,46517696361384,28,46517696365520,28,28,0,46517696361408,28,46517696365528,0,64,-46518510827192,-64,-28,-46517696361352,-46517696365512,-46517696361344,-28,-64,0,-46517696365504,-28,-46517696361320,-32,-46517696361312,0,-28
204,0x55ad2914f32b,W,0x7ffc18655638,1,-64,-36,-32,46517696361312,-36,46517696361320,-64,46517696365456,-36,0,46517696365456,46517696361344,-36,46517696361352,46518510827128,0,-46518510827128,-46517696365448,64,-46517696361288,-46517696365448,36,36,0,-46517696365448,-46517696365440,36,-46517696361256,36,-46517696361248,64,0
